tahun;text
2021;'@Syahito Untuk informasi lebih lanjut mengenai PPDB DKI Jakarta, silakan menghubungi call center di bawah ini pada hari dan jam kerja :\n\nTelp. Hotline :\n02139504053\n02139504050\nTelp. Posko Dinas\n081287642117\n081287642118\n081287642123\n081287642124\n081315781679\n081315781680\n\nTerima kasih.'
2021;'Mari kita simak mekanisme PPDB Bersama pada infografik berikut\n\nIkuti terus informasi PPDB #daring di :\nInstagram @officialppdbdki\nFacebook @ppdbdki\nTwitter @ppdbdki1\n\n#disdikdki\n#ppdbdkijakarta\n#PPDBJakarta https://t.co/R4xJ7ESpt4'
2021;'Kamis ini merupakan jadwal untuk lapor diri bagi Calon Peserta Didik Baru (CPDB) yang mengikuti seleksi PPDB Jakarta untuk jalur afirmasi pertama. https://t.co/GeTYmqZBxF'
2021;'@bertanyarl [6/16, 21:10] jj: Selamat malam min, izin bertanya mengenai PPDB provinsi Banten. Asak sekolah saya dari DKI Jakarta, tapi domisili saya Banten. Saat saya ingin membuka demobanten NISN saya tidak ditemukan, bagaimana ya min apakah ada masalah? terimakasih min'
2021;'@cyndonasa Untuk informasi lebih lanjut mengenai PPDB DKI Jakarta, silakan menghubungi call center di bawah ini pada hari dan jam kerja :\n\nTelp. Hotline :\n02139504053\n02139504050\nTelp. Posko Dinas\n081287642117\n081287642118\n081287642123\n081287642124\n081315781679\n081315781680\n\nTerima kasih.'
2021;'Berikut ini cara mencari lokasi sekolah terdekat pada Dashboard Peta Sebaran Sekolah di Jakarta Satu.\n\n#PPDBJakarta #PetaSekolah #DKIJakarta #JakartaSatu https://t.co/ERHMs9QYNg'
2021;'PPDB Jakarta sudah dimulai. Yuk, cari lokasi sekolah terdekat dari rumahmu di Jakarta Satu.\n\nSimak caranya pada utas berikut.\n\n@aniesbaswedan @ArizaPatria @DKIJakarta @dcktrp_dki @Disdik_DKI @PPDBDKI1 @esriindonesia \n\n#PetaSekolah #PPDBJakarta #DKIJakarta #JakartaSatu https://t.co/0Q0G5U7P9j'
2021;'PPDB (Penerimaan Peserta Didik Baru) tahun ajaran 2021/2022 Banyak Masalah, PSI: Anies Jangan Fokus Bursa Capres, Pikirkan Nasib Anak Jakarta https://t.co/w2eyNdSLX4'
2021;'@PPDBDKI1 @Disdik_DKI @DKIJakarta Tolong di bantu saya kurang informasi,  anak saya tadi sekolah di kranji Bekasi,  KK saya Jakarta,  karena ada zonasi saya daftar di ppdb Jakarta tetapi kenapa no peserta nya tidak terdaftar ya , mohon di bantu jawab https://t.co/soqJHpFjUB'
2021;'@subschfess ini ppdb kan ya? kalo di jakarta si gabisa nder kalo kamu keterima di sklh ke 2 di tahap pertama kamu ga bisa ikut di tahap kedua lagi but karena ini jabar aku ga tau deh btw cmiiw ya'
2021;'Kami mohon bantuan panitia @PPDBDKI1 dan pak @aniesbaswedan beri tambahan waktu pendaftaran inklusi ABK, masih banyak kuota belum terisi dan byk dari kami belum sempat mendaftar \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x98\xad #ppdb2021 #PPDBJakarta #inklusi https://t.co/jUznKBe8oH'
2021;'Yuk, langsung unduh aplikasi JAKI melalui tautan https://t.co/UZlyv884UK\n\nInfografis : @JSCLab \n\n#JakartaSmartCity #PPDBJakarta #JAKI'
2021;'Hallo #sahabatdisdik \n\nKamu mempunyai pertanyaan seputar PPDB Jakarta 2021 ? \n\nDinas Pendidikan bersama Jakarta Smart City (JSC) berkolaborasi bersama untuk menjawab pertanyaan kalian seputar PPDB Jakarta 2021 melalui kolom Chatbot Aplikasi JAKI https://t.co/JKMlm3wcEX'
2021;'Pak @aniesbaswedan mohon perpanjangan waktu untuk pendaftaran inklusi ABK \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb beri kami kesempatan sekolah di sekolah negri #ppdbdki #abk #PPDBJakarta'
2021;'@jaemoondry sesusah itu kah ppdb jakarta soalnya banyak yang ngeluh susah btw makasih heheh'
2021;'@semutberteriak sama2 dki kita wkwk, ppdb jakarta meresahkan ya :('
2021;'Kemarin, 14 Juni 2021 saya mengunjungi SMPN 46 Pejaten Timur, Jakarta Selatan untuk memantau kegiatan PPDB (Penerimaan Peserta Didik Baru) di sekolah tersebut.\n\n#psijakartaselatan #psiid #psi #psijakarta #psikerjadansiapdiawasi #kerjauntukrakyat #augusthamonangan #dprddki https://t.co/UnQt3U79Il'
2021;'@NovridaYudhiati @PPDBDKI1 Untuk informasi lebih lanjut mengenai PPDB DKI Jakarta, silakan menghubungi call center di bawah ini pada hari dan jam kerja :\n\nTelp. Hotline :\n02139504053\n02139504050\n\nTelp. Posko Dinas\n081287642117\n081287642118\n081287642123\n081287642124\n081315781679\n081315781680\n\nTerima kasih.'
2021;'@PPDBDKI1 Anak saya tidak bisa lanjut ke SMP sekolah di Jakarta cuma karena KK saya belum genap setahun, saya coba cari bantuan ke Sudin,posko PPDB juga ga ada solusi.'
2021;'@404bintang @PPDBDKI1 Untuk informasi lebih lanjut mengenai PPDB DKI Jakarta, silakan menghubungi call center di bawah ini pada hari dan jam kerja :\n\nTelp. Hotline :\n02139504053\n02139504050\n\nTelp. Posko Dinas\n081287642117\n081287642118\n081287642123\n081287642124\n081315781679\n081315781680\n\nTerima kasih.'
2021;'@cwgukan @PPDBDKI1 Untuk informasi lebih lanjut mengenai PPDB DKI Jakarta, silakan menghubungi call center di bawah ini pada hari dan jam kerja :\n\nTelp. Hotline :\n02139504053\n02139504050\nTelp. Posko Dinas\n081287642117\n081287642118\n081287642123\n081287642124\n081315781679\n081315781680\n\nTerima kasih'
2021;'Selama masa pendaftaran, sejumlah Aleg PSI Jakarta meninjau proses PPDB 2021, baik di Posko Disdik DKI maupun Posko Pendampingan PSI Jakarta.\n\nHal ini sebagai wujud kepedulian PSI dalam memastikan proses PPDB berjalan secara lancar, jujur dan adil.\n\n#PSIBersamaRakyat \n#PSIJakarta https://t.co/NsJc7OryqI'
2021;'Haii ak mau nnya nih kalo ppdb jakarta jalur zonasi ak umur 15 tahun 10 bulan trs prio 3 kira2 masuk ga sih? \n@PPDBDKI1 @Disdik_DKI'
2021;'@EYahniar @PPDBDKI1 Untuk informasi lebih lanjut mengenai PPDB DKI Jakarta, silakan menghubungi call center di bawah ini pada hari dan jam kerja :\n\nTelp. Hotline :\n02139504053\n02139504050\nTelp. Posko Dinas\n081287642117\n081287642118\n081287642123\n081287642124\n081315781679\n081315781680\n\nTerima kasih.'
2021;'Penerimaan peserta didik baru (PPDB) DKI Jakarta tahun ajaran 2021/2022 jalur afirmasi untuk jenjang SMP, SMA/SMK telah dibuka sejak 14 Juni 2021. https://t.co/syBk9DZLzs'
2021;'@Bung1996 Pondok pesantren nya di luar Jakarta ya? Iya mohon maaf bila belum mengikuti prapendaftaran maka tidak bisa mengikuti PPDB DKI.'
2021;'Selasa, 15 Juni 2021 Giat Dukcapil Jakarta Timur melayani di PPBD di smp103 jakarta timur\n.\n.\n.\n@DKIJakarta \n@Disdik_DKI \n.\n.\n.\n#Dukcapilinfo\n#Dukcapilbisa\n#Dukcapiljakarta\n#ppdb2021 \n#ppdbjakarta https://t.co/rSdU8AHH9W'
2021;'Terdapat Prioritas pada pembagian Zona SMP PPDB DKI Jakarta th Ajaran 2021/2022. Semoga tampilan versi saya ini mudah untuk dipahami. @PPDBDKI1 CMIIW https://t.co/OCSoBb91Of https://t.co/U5rdNk9daG'
2021;'@subschfess ppdb mana dulu klu jakarta g pake jarak rumah'
2021;'@noturba12594966 Untuk informasi lebih lanjut mengenai PPDB DKI Jakarta, silakan menghubungi call center di bawah ini pada hari dan jam kerja :\n\nTelp. Hotline :\n02139504053\n02139504050\nTelp. Posko Dinas\n081287642117\n081287642118\n081287642123\n081287642124\n081315781679\n081315781680\n\nTerima kasih.'
2021;'@sara_laureta @PPDBDKI1 @Disdik_DKI Untuk informasi lebih lanjut mengenai PPDB DKI Jakarta, silakan menghubungi call center di bawah ini pada hari dan jam kerja :\n\nTelp. Hotline :\n02139504053\n02139504050\nTelp. Posko Dinas\n081287642117\n081287642118\n081287642123\n081287642124\n081315781679\n081315781680\n\nTerima kasih.'
2021;'Hari ini saya datang ke SMAN 78 Jakarta, Salah satu sekolah favorit di Jakarta Barat tersebut adalah posko PPDB di wilayah Jakarta khususnya Jakarta Barat. #psijakarta #psijakartabarat #psiid #sismillybersamarakyat #dprd #dprddkijakarta https://t.co/1POP4xQq7c'
2021;'Ppdbjakarta'
2021;'Ppdb dki jakarta'
2021;'@triyani_85 Untuk informasi lebih lanjut mengenai PPDB DKI Jakarta, silakan menghubungi call center di bawah ini pada hari dan jam kerja :\n\nTelp. Hotline :\n02139504053\n02139504050\nTelp. Posko Dinas\n081287642117\n081287642118\n081287642123\n081287642124\n081315781679\n081315781680\n\nTerima kasih.'
2021;'JKT:\nPra pendaftaran-&gtdapet bukti pra pendaftaran--&gt dikasih username sama password &gtlogin ke sidanara-&gtupload  berkas&gt login balik ke ppdb &gt butuh 2 webpage\n\nBeKaSi:\nPra pendaftaran-&gt dapet bukti pra pendaftaran &gt Upload berkas di site yg sama\n\nJakarta 0 - 1Bekasi'
2021;'@maullan16004714 Untuk informasi lebih lanjut mengenai PPDB DKI Jakarta, silakan menghubungi call center di bawah ini pada hari dan jam kerja :\n\nTelp. Hotline :\n02139504053\n02139504050\n\nTelp. Posko Dinas\n081287642117\n081287642118\n081287642123\n081287642124\n081315781679\n081315781680\n\nTerima kasih.'
2021;'@sigitwid Nontonlah mulai menit 5:40. Kenapa Andi Sinulingga menyalahkan Telkomsel untuk kekacauan PPDB? Telkomsel kan cuma operator. Tinggal test koneksi internet saja.\nTsamara Amany: Anies Lebih Baik Fokus ke Permasalahan Jakarta | AKIP tvOne https://t.co/o3OCM93hHo'
2021;'@kmayold Untuk informasi lebih lanjut mengenai PPDB DKI Jakarta, silakan menghubungi call center di bawah ini pada hari dan jam kerja :\n\nTelp. Hotline :\n02139504053\n02139504050\n\nTelp. Posko Dinas\n081287642117\n081287642118\n081287642123\n081287642124\n081315781679\n081315781680\n\nTerima kasih.'
2021;'jadi gini, aku tuh tinggal di bekasi tapi berbatasan ama jaktim, sd ku di bekasi tapi smp ku di jakarta\n\nnah pas mau ppdb jakarta yang sma aku tuh ke kurang perduli ke yaudah lah pasti masuk pake zonasi kalau ga prestasi tapi ternyata aku salah besar, dan di situ (cont)- https://t.co/C0r8354ZNy'
2021;'@schfess ini ppdb daerah mana deh? kalo jakarta iya nder yg lebih tua diprioritasin'
2021;'@DinaSavitri80 Untuk informasi lebih lanjut mengenai PPDB DKI Jakarta, silakan menghubungi call center di bawah ini pada hari dan jam kerja :\n\nTelp. Hotline :\n02139504053\n02139504050\n\nTelp. Posko Dinas\n081287642117\n081287642118\n081287642123\n081287642124\n081315781679\n081315781680\n\nTerima kasih.'
2021;'PPDB Jakarta 2021\xc2\xa0jalur afirmasi sudah dibuka!\n\nSeperti apa ya kriteria dan mekanisme jalur ini? Yuk, cari tahu informasi lengkapnya pada infografik berikut! \n\nInfografik : @dkijakarta\n\n#JakartaSiapSekolah #AyoJakartaSekolah #PPDB2021 #dkijakarta #KotaKolaborasi #JakartaBangkit https://t.co/bOtcWTGgxa'
2021;'@ntiuw Untuk informasi lebih lanjut mengenai PPDB DKI Jakarta, silakan menghubungi call center di bawah ini pada hari dan jam kerja :\n\nTelp. Hotline :\n02139504053\n02139504050\n\nTelp. Posko Dinas\n081287642117\n081287642118\n081287642123\n081287642124\n081315781679\n081315781680\n\nTerima kasih.'
2021;'@laceyyythl @ssgrxxd_ @schfess Zonasi nanti nder. Kalo masih kurang lengkap info nya kamu bisa cari aja di ig ppdb jakarta https://t.co/nSdbmQCr2A'
2021;'PPDB di DKI Jakarta tahun lalu, diwarnai protes orang tua murid yang menyoroti aturan terkait usia. Aturan tersebut tercantum dalam Surat Keputusan Kepala Dinas Pendidikan DKI Jakarta No. 501 Tahun 2020, yang menyatakan proses seleksi dilakukan melalui jalur zonasi dan afirmasi.'
2021;'@IdaIdawati4 Untuk informasi lebih lanjut mengenai PPDB DKI Jakarta, silakan menghubungi call center di bawah ini pada hari dan jam kerja :\n\nTelp. Hotline :\n02139504053\n02139504050\nTelp. Posko Dinas\n081287642117\n081287642118\n081287642123\n081287642124\n081315781679\n081315781680\n\nTerima kasih.'
2021;'@dean_deanlova Untuk informasi lebih lanjut mengenai PPDB DKI Jakarta, silakan menghubungi call center di bawah ini pada hari dan jam kerja :\n\nTelp. Hotline :\n02139504053\n02139504050\nTelp. Posko Dinas\n081287642117\n081287642118\n081287642123\n081287642124\n081315781679\n081315781680\n\nTerima kasih.'
2021;'Instagram @officialppdbdki\nFacebook @ppdbdki\nTwitter @ppdbdki1\n\n#disdikdki\n#PPDBJakarta\n#ppdbdarirumah\n#ayosekolahjakarta'
2021;'Tidak mampunya provider dalam memenuhi standar pelayanan jadi kendala utama Penerimaan Peserta Didik Baru (PPDB) DKI Jakarta jalur afirmasi dan prestasi untuk Sekolah Dasar (SD).\n\n#SmartNews @kompascom https://t.co/ytCSi5UHC7'
2021;'@zeanysa Untuk informasi lebih lanjut mengenai PPDB DKI Jakarta, silakan menghubungi call center di bawah ini pada hari dan jam kerja :\n\nTelp. Hotline :\n02139504053\n02139504050\nTelp. Posko Dinas\n081287642117\n081287642118\n081287642123\n081287642124\n081315781679\n081315781680\n\nTerima kasih.'
2021;'@SeptiariniAmel Untuk informasi lebih lanjut mengenai PPDB DKI Jakarta, silakan menghubungi call center di bawah ini pada hari dan jam kerja :\n\nTelp. Hotline :\n02139504053\n02139504050\nTelp. Posko Dinas\n081287642117\n081287642118\n081287642123\n081287642124\n081315781679\n081315781680\n\nTerima kasih.'
2021;'@HWANGWAVERLY kamu ppdb mana? Jakarta kah?'
2021;'@DRaywulan Untuk informasi lebih lanjut mengenai PPDB DKI Jakarta, silakan menghubungi call center di bawah ini pada hari dan jam kerja :\n\nTelp. Hotline :\n02139504053\n02139504050\nTelp. Posko Dinas\n081287642117\n081287642118\n081287642123\n081287642124\n081315781679\n081315781680\n\nTerima kasih.'
2021;'@yangkhe Untuk informasi lebih lanjut mengenai PPDB DKI Jakarta, silakan menghubungi call center di bawah ini pada hari dan jam kerja :\n\nTelp. Hotline :\n02139504053\n02139504050\nTelp. Posko Dinas\n081287642117\n081287642118\n081287642123\n081287642124\n081315781679\n081315781680\n\nTerima kasih.'
2021;'@sudahlega Untuk informasi lebih lanjut mengenai PPDB DKI Jakarta, silakan menghubungi call center di bawah ini pada hari dan jam kerja :\n\nTelp. Hotline :\n02139504053\n02139504050\nTelp. Posko Dinas\n081287642117\n081287642118\n081287642123\n081287642124\n081315781679\n081315781680\n\nTerima kasih.'
2021;'CEK FAKTA: Hoaks, Juara Estafet Cupang Masuk Prestasi Non-Akademik Sistem PPDB DKI: Juara estafet cupang masuk dalam prestasi Non-Akademik CPDB pada sistem PPDB DKI Jakarta adalah tidak benar atau hoaks. Disdik DKI Jakarta mengatakan keterangan tersebut\xe2\x80\xa6 https://t.co/S0n3PwiwMZ'
2021;'Kontak dan lokasi posko layanan pendampingan pendaftaran PPDB 2021 dari PSI Jakarta. https://t.co/IwHOj4dcQN'
2021;'Zonasi SMA pada PPDB DKI Jakarta tahun ajaran 2021/2022  ini lebih rumit drpd th lalu, ada prioritas 1 - 3. Tampilannya kayak gini :\n https://t.co/ysHAkdkini https://t.co/F9cuoPNldj'
2021;'PPDB DKI Jakarta: Jalur Afirmasi Prioritas Pertama untuk SMP dan SMA/K Dibuka Hari Ini! Simak Info Lengkapnya - https://t.co/2I5iP4VRWH https://t.co/1xeIjUrxfU'
2021;'Ingat lagi, syarat, cara, dan waktu pendaftaran sekolah lewat jalur afirmasi di PPDB Jakarta. #kumparanNEWS https://t.co/ygkq9hxsZp'
2021;'PPDB Jakarta 2021 jalur afirmasi sudah dibuka!\n\n#JakartaSiapSekolah #AyoJakartaSekolah #PPDB2021 #disdikdki #dkijakarta #KotaKolaborasi #JakartaBangkit https://t.co/qeVpzC6tXq'
2021;'PPDB DKI Jakarta untuk Jalur Afirmasi Mulai DIbuka Hari Ini, Simak Jadwal hingga Syarat dan Alurnya\n \nhttps://t.co/Lpd2eaXFhF lewat @Tribun_Jakarta'
2021;'Sudah lolos PPDB Jakarta jalur prestasi? Jangan lupa lapor diri ya. Hari ini terakhir hingga pukul 14.00 WIB. #kumparanNEWS https://t.co/5RB7Ok85BO'
2021;'Hari Ini, PPDB Jalur Afirmasi DKI Jakarta Dimulai https://t.co/ZS2ZsqUcTi'
2021;'Ppdb jakarta  sd untuk jalur kjp ada ga si temen temen?'
2021;'*CPDB yang sudah lapor diri, tidak dapat mengikuti proses PPDB jalur lainnya\n\nCatat dan jangan sampai terlewatkan ya !\n\nUntuk Informasi lebih lanjut kalian dapat mengikuti : \n\nInstagram @officialppdbdki\nFacebook @ppdbdki\nTwitter @ppdbdki1\n\n#disdikdki\n#PPDBJakarta\n#ppdbdarirumah'
2021;'@kokoalpani @chillhyunsuk @convomf @DKIJakarta Udah lama sih soalnya ppdb madrasah jakarta timur'
2021;'@chillhyunsuk @convomf ini ppdb madrasah di jakarta ya??'
2021;'yang daftar smk ppdb jakarta ini maksudnya berkas apaan yak\xf0\x9f\x98\x90 https://t.co/JMPSjnIJVW'
2021;'#PPDBJakarta #ppdki setelah lapor diri SMP secara online.apalagi yg harus dilakukan?'
2021;'@LeeA76428564 Untuk informasi lebih lanjut mengenai PPDB DKI Jakarta, silakan menghubungi call center di bawah ini pada hari dan jam kerja :\n\nTelp. Hotline :\n02139504053\n02139504050\nTelp. Posko Dinas\n081287642117\n081287642118\n081287642123\n081287642124\n081315781679\n081315781680\n\nTerima kasih.'
2021;'@wan_dii Untuk informasi lebih lanjut mengenai PPDB DKI Jakarta, silakan menghubungi call center di bawah ini pada hari dan jam kerja :\n\nTelp. Hotline :\n02139504053\n02139504050\nTelp. Posko Dinas\n081287642117\n081287642118\n081287642123\n081287642124\n081315781679\n081315781680\n\nTerima kasih.'
2021;'@Bang_Okeh Untuk informasi lebih lanjut mengenai PPDB DKI Jakarta, silakan menghubungi call center di bawah ini pada hari dan jam kerja :\n\nTelp. Hotline :\n02139504053\n02139504050\nTelp. Posko Dinas\n081287642117\n081287642118\n081287642123\n081287642124\n081315781679\n081315781680\n\nTerima kasih.'
2021;'@aerpanasss Untuk informasi lebih lanjut mengenai PPDB DKI Jakarta, silakan menghubungi call center di bawah ini pada hari dan jam kerja :\n\nTelp. Hotline :\n02139504053\n02139504050\nTelp. Posko Dinas\n081287642117\n081287642118\n081287642123\n081287642124\n081315781679\n081315781680\n\nTerima kasih.'
2021;'@vaadinlover Untuk informasi lebih lanjut mengenai PPDB DKI Jakarta, silakan menghubungi call center di bawah ini pada hari dan jam kerja :\n\nTelp. Hotline :\n02139504053\n02139504050\nTelp. Posko Dinas\n081287642117\n081287642118\n081287642123\n081287642124\n081315781679\n081315781680\n\nTerima kasih.'
2021;'@ayamasukUI Untuk informasi lebih lanjut mengenai PPDB DKI Jakarta, silakan menghubungi call center di bawah ini pada hari dan jam kerja :\n\nTelp. Hotline :\n02139504053\n02139504050\nTelp. Posko Dinas\n081287642117\n081287642118\n081287642123\n081287642124\n081315781679\n081315781680\n\nTerima kasih.'
2021;'@shofaHilwani Untuk informasi lebih lanjut mengenai PPDB DKI Jakarta, silakan menghubungi call center di bawah ini pada hari dan jam kerja :\n\nTelp. Hotline :\n02139504053\n02139504050\nTelp. Posko Dinas\n081287642117\n081287642118\n081287642123\n081287642124\n081315781679\n081315781680\n\nTerima kasih.'
2021;'@Suryani695 Untuk informasi lebih lanjut mengenai PPDB DKI Jakarta, silakan menghubungi call center di bawah ini pada hari dan jam kerja :\n\nTelp. Hotline :\n02139504053\n02139504050\nTelp. Posko Dinas\n081287642117\n081287642118\n081287642123\n081287642124\n081315781679\n081315781680\n\nTerima kasih.'
2021;'@bigs3cret akuuu cari ppdb jakarta, lagi lagi karna aku rasa ingin tau nya tinggii,  aku pencet pencet gitu eh muncul kuotanyaa. ppdb jakarta udah tau hasilnyaa, jadi caranya tinggal cek jumlah yang namanya ada di papan ppdb sekolahnya ajaa :3'
2021;'Hal ini bisa terjadi karena diberikannya perpanjangan waktu verifikasi untuk CPDB Jakarta, sehingga membuat ppdb jalur prestasi berkesan tidak adil dan tidak jujur, serta rawan kolusi.'
2021;'@Dendysunarya @Disdik_DKI Untuk informasi lebih lanjut mengenai PPDB DKI Jakarta, silakan menghubungi call center di bawah ini pada hari dan jam kerja :\n\nTelp. Hotline :\n02139504053\n02139504050\nTelp. Posko Dinas\n081287642117\n081287642118\n081287642123\n081287642124\n081315781679\n081315781680\n\nTerima kasih.'
2021;'jakarta udah pengumuman ppdb kemaren-kemaren ya? wah'
2021;'@louispartirdge @schfess Gila sekolah di Mana nih? Kalo di jakarta setiap sekolah kuotanya udah jelas di PPDB, paling beda 10, ga banyak lah. Terus kuota yg dijual Itu, biasanya yg kuota sisaan, jadi ga over muridnya'
2021;'@NanaZeyenk masalah nya tuh ya, sekolah tu dom jakarta jadi pas ku daftar ppdb jabar guruku kurang ngerti \xf0\x9f\x98\xad'
2021;'PPDB DKI Jakarta 2021 Jalur Afirmasi untuk SMP dan SMA/SMK Segera Dibuka, Cek Jadwal dan Syaratnya https://t.co/5js5ixFiWe https://t.co/kPqECS8eFu'
2021;'Catat! Ini Syarat Pendaftaran PPDB DKI Jakarta Jalur Afirmasi https://t.co/FiFHX9wxWk'
2021;'PPDB DKI Jakarta Buka Jalur Afirmasi, Catat Kriteria &amp Mekanismenya https://t.co/Vt6j8V4Nte'
2021;'@yonaralala_ Semoga keterima ya, ppdb jakarta ?'
2021;'@yaningwaylve Untuk informasi lebih lanjut mengenai PPDB DKI Jakarta, silakan menghubungi call center di bawah ini pada hari dan jam kerja :\n\nTelp. Hotline :\n02139504053\n02139504050\n\nTelp. Posko Dinas\n081287642117\n081287642118\n081287642123\n081287642124\n081315781679\n081315781680\n\nTerima kasih.'
2021;'Mau nnya dong min @PPDBDKI1 buat Ppdb Jakarta yang cuman punya PIP doang, apakah bisa ikut jalur afirmasi???'
2021;'Banyak kisah tak terduga dalam PPDB DKI Jakarta 2021 jelang penutupan pendaftaran pada Jumat (11/6/2021). Ada duka, tetapi ada pula yang bersuka cita. https://t.co/1dDZVzh3gb'
2021;'Tiap liat rame2 ppdb selalu melow2 gimana gitu wk. Lulus dr smp negri, maunya lanjut sma negri juga, tp harus pindah ke Jakarta yg mana kalo mau masuk negri anak pindahan rata2 nem-nya harus diatas 9 :) akhirnya terpaksa masuk swasta karna orangtua gamau bayar kursi buat negri.'
2021;"'Berapa banyak org tua yang kecewa karena kejadian spt ini yg kurang transparansi sehingga ada banyak pihak yg bs ""bermain""...?\n\nNama Anaknya Menghilang dan Digantikan Orang Lain di PPDB Jakarta Jalur Prestasi, Orangtua Ini Kecewa\nKlik untuk baca: https://t.co/oKYiM7zzXv'"
2021;"'Beredar Informasi Hoaks yang menyatakan bahwa keterangan prestasi Non-Akademik CPDB pada sistem PPDB, yaitu ""Juara 2 Perorangan Non Kedinasan Berjenjang Tingkat Kampung ""Estafet Cupang"",adalah TIDAK BENAR,foto tersebut merupakan hasil editan\n#disdikdki\n#PPDBJakarta\n#ppdbdarirumah https://t.co/vBmCNAqgsM'"
2021;"'Di Surat Keputusan Kadisdik DKI Jakarta No 466 Thn 2021, di hal 3 tertera Prestasi Akademik/ Non Akademik adlh utk ""Kedinasan"". Tp kebanyakan yg tertera di PPDB adlh ""Prestasi Non Kedinasan"". Mhn penjelasannya \n@Disdik_DKI @PPDBDKI1\nCC @aniesbaswedan @ArizaPatria @KPAI_official https://t.co/cQjQJDAGvd'"
2021;'pngn pny pacar tp msh pusing sm ppdb jakarta'
2021;'mau tanya dong min @PPDBDKI1 jalur afirmasi klo cuma punya kjp tapi ga punya pip apakah bisa ikut tetep ikut ? \n\n#PPDBJakarta'
2021;'JAKARTA UPDATE: Proses Lapor Diri PPDB Jakarta Jalur Prestasi Dimu... https://t.co/KVcrHMEeL9 https://t.co/kQlvp8fCDp'
2021;'@schfess buka link ppdb jakarta'
2021;'@schfess PPDB Jakarta sudah mulai ya?'
2021;'PPDB Jakarta 2021 Dihentikan Sementara Hari Ini hingga Pukul 12.00 WIB\r\rKlik untuk baca: https://t.co/bmDZHXYtXM'
2021;'Dinas Pendidikan DKI Jakarta Buka 2 Posko Pengaduan PPDB https://t.co/lNuI6iLlsR https://t.co/nGCshCUTmJ'
2021;'#ppdb2021 #PPDBJakarta https://t.co/dBmFkCrTgE'
2021;'Cek Hasil PPDB Jakarta 2021, Berikut Link dan Caranya Tingkat SD-SMA https://t.co/jhlHQbmLyG'
2021;'Cek Hasil PPDB DKI Jakarta 2021, Berikut Link dan Caranya Tingkat SD-SMA https://t.co/YPUWLxvZ9L'
2021;'@utbkfess ini smua gara\xc2\xb2 ppdb jakarta yg flop \xf0\x9f\x98\x8a https://t.co/f2rqYKJsBA'
2021;'Proses Lapor Diri PPDB Jakarta Jalur Prestasi Dimulai Hari\xc2\xa0Ini https://t.co/auRVJat0PJ'
2021;'jakarta dh selesai kah ppdb nya'
2021;'Pendaftaran penerimaan peserta didik baru (PPDB) DKI Jakarta jalur prestasi untuk jenjang SMP, SMA, dan SMK telah resmi ditutup pada Jumat (11/6/2021) https://t.co/ns6I0m769n'
2021;'Saya lupa password untuk daftar diri gmna cara mengaktifkan  kembali ya?#PPDBJakarta'
2021;'#PPDBJakarta #gubernurDKI #aniesbaswedan #nadiemmakarim #kemendiknas #pemprovDKI https://t.co/WWYwnkhyRP'
2021;'#PPDBJakarta cara lapor diri gmn?'
2021;'@alhafiz5538 Untuk informasi lebih lanjut mengenai PPDB DKI Jakarta, silakan menghubungi call center di bawah ini pada hari dan jam kerja :\n\nTelp. Hotline :\n02139504053\n02139504050\nTelp. Posko Dinas\n081287642117\n081287642118\n081287642123\n081287642124\n081315781679\n081315781680\n\nTerima kasih.'
2021;'@schfess nderr mau banget, nitip doa ya semoga aku lolos ppdb SMA jakarta jalur zonasi dan dapet SMA negeri jadi ga ngebebanin orang tua, trimakasih banyakk senderr semoga doa baiknya balik ke kamu!!'
2021;'yailah knp ppdb jakarta bgini'
2021;'mutual ku ada yg dom jakarta utara gaakk, yg muk ppdb juga'
2021;'Min cara lapor diri setelah di  terima tanggal brpa #PPDBJakarta'
2021;'Pendaftaran Jalur Prestasi PPDB DKI Jakarta Ditutup https://t.co/35WvBVn9ek #TempoFoto'
2021;'Carut Marut PPDB Online di Jakarta, Orang Tua Siswa Geruduk Dinas Pendidikan - iNews Sore 11/06 https://t.co/ktoPnhq5HH https://t.co/SbY0qFXuX4'
2021;'Ppdb jakarta tahun ini penuh dengan drama.\n3 hari dibuat pusing \xf0\x9f\x98\x81'
2021;'@AngelSMfam ppdb jakarta hehe'
2021;'lapor diri buat jalur prestasi tanggal berapa ges? #ppdbdki #PPDBJakarta  #ppdb'
2021;'#PPDBJakarta lapor diri smk japres kapan yaa??'
2021;'Apa kabar, Min @PPDBDKI1 ?\nEike tau, kelean masih berjibaku memverifikasi data CPDB yg baru disusulin kemarin. Tapi karena janjinya tetep mau diumumin jam 21.00 ini, kita2 masih setia nunggu. Apakah bakal ada info baru bahwa pengumuman diundur?\n #PPDBJakarta'
2021;'Ini ppdb jakarta dh resmi tutup kan yaaa??'
2021;'Selamat ya, yg keterima maupun smp/sma/smk. Asli jujur gw kecewa sama ppdb tahun ini, gw kepental terus asli. Coba aja jam 2 ditutup, gw pasti keterima di sekolah impian gw. Kenapa si? Asli gw kesel banget hari ini INTINYA GW KECEWAAAAAAA\n#PPDBJakarta \n#ppdb2021'
